Main Topic,Subtopic,Learning Outcome,Subject,Exam Board,Qualification,Level,Component Name,Paper Code,Duration (min),Total Marks,Weighting (%)
Transport in plants,Transport mechanisms,"state that assimilates dissolved in water, such as sucrose and amino acids, move from sources to sinks in phloem sieve tubes",Biology,Cambridge Assessment International Education,Cambridge International AS & A Level,AS Level,Paper 2 AS Level Structured Questions,Paper 2,75,60,46
Transport in plants,Transport mechanisms,"explain how companion cells transfer assimilates to phloem sieve tubes, with reference to proton pumps and cotransporter proteins",Biology,Cambridge Assessment International Education,Cambridge International AS & A Level,AS Level,Paper 2 AS Level Structured Questions,Paper 2,75,60,46
Transport in plants,Transport mechanisms,explain mass flow in phloem sieve tubes down a hydrostatic pressure gradient from source to sink,Biology,Cambridge Assessment International Education,Cambridge International AS & A Level,AS Level,Paper 2 AS Level Structured Questions,Paper 2,75,60,46
Transport in mammals,The circulatory system,"state that the mammalian circulatory system is a closed double circulation consisting of a heart, blood and blood vessels including arteries, arterioles, capillaries, venules and veins",Biology,Cambridge Assessment International Education,Cambridge International AS & A Level,AS Level,Paper 2 AS Level Structured Questions,Paper 2,75,60,46
Transport in mammals,The circulatory system,"describe the functions of the main blood vessels of the pulmonary and systemic circulations, limited to pulmonary artery, pulmonary vein, aorta and vena cava",Biology,Cambridge Assessment International Education,Cambridge International AS & A Level,AS Level,Paper 2 AS Level Structured Questions,Paper 2,75,60,46
Transport in mammals,The circulatory system,"recognise arteries, veins and capillaries from microscope slides, photomicrographs and electron micrographs and make plan diagrams showing the structure of arteries and veins in transverse section (TS) and longitudinal section (LS)",Biology,Cambridge Assessment International Education,Cambridge International AS & A Level,AS Level,Paper 2 AS Level Structured Questions,Paper 2,75,60,46
Transport in mammals,The circulatory system,"explain how the structure of muscular arteries, elastic arteries, veins and capillaries are each related to their functions",Biology,Cambridge Assessment International Education,Cambridge International AS & A Level,AS Level,Paper 2 AS Level Structured Questions,Paper 2,75,60,46
Transport in mammals,The circulatory system,"recognise and draw red blood cells, monocytes, neutrophils and lymphocytes from microscope slides, photomicrographs and electron micrographs",Biology,Cambridge Assessment International Education,Cambridge International AS & A Level,AS Level,Paper 2 AS Level Structured Questions,Paper 2,75,60,46
Transport in mammals,The circulatory system,"state that water is the main component of blood and tissue fluid and relate the properties of water to its role in transport in mammals, limited to solvent action and high specific heat capacity",Biology,Cambridge Assessment International Education,Cambridge International AS & A Level,AS Level,Paper 2 AS Level Structured Questions,Paper 2,75,60,46
Transport in mammals,The circulatory system,state the functions of tissue fluid and describe the formation of tissue fluid in a capillary network,Biology,Cambridge Assessment International Education,Cambridge International AS & A Level,AS Level,Paper 2 AS Level Structured Questions,Paper 2,75,60,46
Transport in mammals,Transport of oxygen and carbon dioxide,describe the role of red blood cells in transporting oxygen and carbon dioxide with reference to the roles of: • haemoglobin • carbonic anhydrase • the formation of haemoglobinic acid • the formation of carbaminohaemoglobin,Biology,Cambridge Assessment International Education,Cambridge International AS & A Level,AS Level,Paper 2 AS Level Structured Questions,Paper 2,75,60,46
Transport in mammals,Transport of oxygen and carbon dioxide,describe the chloride shift and explain the importance of the chloride shift,Biology,Cambridge Assessment International Education,Cambridge International AS & A Level,AS Level,Paper 2 AS Level Structured Questions,Paper 2,75,60,46
Transport in mammals,Transport of oxygen and carbon dioxide,describe the role of plasma in the transport of carbon dioxide,Biology,Cambridge Assessment International Education,Cambridge International AS & A Level,AS Level,Paper 2 AS Level Structured Questions,Paper 2,75,60,46
Transport in mammals,Transport of oxygen and carbon dioxide,describe and explain the oxygen dissociation curve of adult haemoglobin,Biology,Cambridge Assessment International Education,Cambridge International AS & A Level,AS Level,Paper 2 AS Level Structured Questions,Paper 2,75,60,46
Transport in mammals,Transport of oxygen and carbon dioxide,explain the importance of the oxygen dissociation curve at partial pressures of oxygen in the lungs and in respiring tissues,Biology,Cambridge Assessment International Education,Cambridge International AS & A Level,AS Level,Paper 2 AS Level Structured Questions,Paper 2,75,60,46
Transport in mammals,Transport of oxygen and carbon dioxide,describe the Bohr shift and explain the importance of the Bohr shift,Biology,Cambridge Assessment International Education,Cambridge International AS & A Level,AS Level,Paper 2 AS Level Structured Questions,Paper 2,75,60,46
Transport in mammals,The heart,describe the external and internal structure of the mammalian heart,Biology,Cambridge Assessment International Education,Cambridge International AS & A Level,AS Level,Paper 2 AS Level Structured Questions,Paper 2,75,60,46
Transport in mammals,The heart,explain the differences in the thickness of the walls of the: • atria and ventricles • left ventricle and right ventricle,Biology,Cambridge Assessment International Education,Cambridge International AS & A Level,AS Level,Paper 2 AS Level Structured Questions,Paper 2,75,60,46
Transport in mammals,The heart,"describe the cardiac cycle, with reference to the relationship between blood pressure changes during systole and diastole and the opening and closing of valves",Biology,Cambridge Assessment International Education,Cambridge International AS & A Level,AS Level,Paper 2 AS Level Structured Questions,Paper 2,75,60,46
Transport in mammals,The heart,"explain the roles of the sinoatrial node, the atrioventricular node and the Purkyne tissue in the cardiac cycle (knowledge of nervous and hormonal control is not expected)",Biology,Cambridge Assessment International Education,Cambridge International AS & A Level,AS Level,Paper 2 AS Level Structured Questions,Paper 2,75,60,46
Gas exchange,The gas exchange system,"describe the structure of the human gas exchange system, limited to: • lungs • trachea • bronchi • bronchioles • alveoli • capillary network",Biology,Cambridge Assessment International Education,Cambridge International AS & A Level,AS Level,Paper 2 AS Level Structured Questions,Paper 2,75,60,46
Gas exchange,The gas exchange system,"describe the distribution in the gas exchange system of cartilage, ciliated epithelium, goblet cells, squamous epithelium of alveoli, smooth muscle and capillaries",Biology,Cambridge Assessment International Education,Cambridge International AS & A Level,AS Level,Paper 2 AS Level Structured Questions,Paper 2,75,60,46
Gas exchange,The gas exchange system,"recognise cartilage, ciliated epithelium, goblet cells, squamous epithelium of alveoli, smooth muscle and capillaries in microscope slides, photomicrographs and electron micrographs",Biology,Cambridge Assessment International Education,Cambridge International AS & A Level,AS Level,Paper 2 AS Level Structured Questions,Paper 2,75,60,46
Gas exchange,The gas exchange system,"recognise trachea, bronchi, bronchioles and alveoli in microscope slides, photomicrographs and electron micrographs and make plan diagrams of transverse sections of the walls of the trachea and bronchus",Biology,Cambridge Assessment International Education,Cambridge International AS & A Level,AS Level,Paper 2 AS Level Structured Questions,Paper 2,75,60,46
Gas exchange,The gas exchange system,"describe the functions of ciliated epithelial cells, goblet cells and mucous glands in maintaining the health of the gas exchange system",Biology,Cambridge Assessment International Education,Cambridge International AS & A Level,AS Level,Paper 2 AS Level Structured Questions,Paper 2,75,60,46
Gas exchange,The gas exchange system,"describe the functions in the gas exchange system of cartilage, smooth muscle, elastic fibres and squamous epithelium",Biology,Cambridge Assessment International Education,Cambridge International AS & A Level,AS Level,Paper 2 AS Level Structured Questions,Paper 2,75,60,46
Gas exchange,The gas exchange system,describe gas exchange between air in the alveoli and blood in the capillaries,Biology,Cambridge Assessment International Education,Cambridge International AS & A Level,AS Level,Paper 2 AS Level Structured Questions,Paper 2,75,60,46
Infectious diseases,Infectious diseases,state that infectious diseases are caused by pathogens and are transmissible,Biology,Cambridge Assessment International Education,Cambridge International AS & A Level,AS Level,Paper 2 AS Level Structured Questions,Paper 2,75,60,46
Infectious diseases,Infectious diseases,"state the name and type of pathogen that causes each of the following diseases: • cholera – caused by the bacterium Vibrio cholerae • malaria – caused by the protoctists Plasmodium falciparum, Plasmodium malariae, Plasmodium ovale and Plasmodium vivax • tuberculosis (TB) – caused by the bacteria Mycobacterium tuberculosis and Mycobacterium bovis • HIV/AIDS – caused by the human immunodeficiency virus (HIV)",Biology,Cambridge Assessment International Education,Cambridge International AS & A Level,AS Level,Paper 2 AS Level Structured Questions,Paper 2,75,60,46
Infectious diseases,Infectious diseases,"explain how cholera, malaria, TB and HIV are transmitted",Biology,Cambridge Assessment International Education,Cambridge International AS & A Level,AS Level,Paper 2 AS Level Structured Questions,Paper 2,75,60,46
Infectious diseases,Infectious diseases,"discuss the biological, social and economic factors that need to be considered in the prevention and control of cholera, malaria, TB and HIV (details of the life cycle of the malarial parasite are not expected)",Biology,Cambridge Assessment International Education,Cambridge International AS & A Level,AS Level,Paper 2 AS Level Structured Questions,Paper 2,75,60,46
Infectious diseases,Antibiotics,outline how penicillin acts on bacteria and why antibiotics do not affect viruses,Biology,Cambridge Assessment International Education,Cambridge International AS & A Level,AS Level,Paper 2 AS Level Structured Questions,Paper 2,75,60,46
Infectious diseases,Antibiotics,discuss the consequences of antibiotic resistance and the steps that can be taken to reduce its impact,Biology,Cambridge Assessment International Education,Cambridge International AS & A Level,AS Level,Paper 2 AS Level Structured Questions,Paper 2,75,60,46
Immunity,The immune system,describe the mode of action of phagocytes (macrophages and neutrophils),Biology,Cambridge Assessment International Education,Cambridge International AS & A Level,AS Level,Paper 2 AS Level Structured Questions,Paper 2,75,60,46
Immunity,The immune system,explain what is meant by an antigen (see 4.1.3) and state the difference between self antigens and non-self antigens,Biology,Cambridge Assessment International Education,Cambridge International AS & A Level,AS Level,Paper 2 AS Level Structured Questions,Paper 2,75,60,46
Immunity,The immune system,"describe the sequence of events that occurs during a primary immune response with reference to the roles of: • macrophages • B-lymphocytes, including plasma cells • T-lymphocytes, limited to T-helper cells and T-killer cells",Biology,Cambridge Assessment International Education,Cambridge International AS & A Level,AS Level,Paper 2 AS Level Structured Questions,Paper 2,75,60,46
Immunity,The immune system,explain the role of memory cells in the secondary immune response and in long-term immunity,Biology,Cambridge Assessment International Education,Cambridge International AS & A Level,AS Level,Paper 2 AS Level Structured Questions,Paper 2,75,60,46
Immunity,Antibodies and vaccination,relate the molecular structure of antibodies to their functions,Biology,Cambridge Assessment International Education,Cambridge International AS & A Level,AS Level,Paper 2 AS Level Structured Questions,Paper 2,75,60,46
Immunity,Antibodies and vaccination,outline the hybridoma method for the production of monoclonal antibodies,Biology,Cambridge Assessment International Education,Cambridge International AS & A Level,AS Level,Paper 2 AS Level Structured Questions,Paper 2,75,60,46
Immunity,Antibodies and vaccination,outline the principles of using monoclonal antibodies in the diagnosis of disease and in the treatment of disease,Biology,Cambridge Assessment International Education,Cambridge International AS & A Level,AS Level,Paper 2 AS Level Structured Questions,Paper 2,75,60,46
Immunity,Antibodies and vaccination,describe the differences between active immunity and passive immunity and between natural immunity and artificial immunity,Biology,Cambridge Assessment International Education,Cambridge International AS & A Level,AS Level,Paper 2 AS Level Structured Questions,Paper 2,75,60,46
Immunity,Antibodies and vaccination,explain that vaccines contain antigens that stimulate immune responses to provide long-term immunity,Biology,Cambridge Assessment International Education,Cambridge International AS & A Level,AS Level,Paper 2 AS Level Structured Questions,Paper 2,75,60,46
Immunity,Antibodies and vaccination,explain how vaccination programmes can help to control the spread of infectious diseases,Biology,Cambridge Assessment International Education,Cambridge International AS & A Level,AS Level,Paper 2 AS Level Structured Questions,Paper 2,75,60,46
Assessment objectives,AO3 Experimental skills and investigations,plan experiments and investigations,Biology,Cambridge Assessment International Education,Cambridge International AS & A Level,AS Level,Paper 3 Advanced Practical Skills,Paper 3,120,40,23
Assessment objectives,AO3 Experimental skills and investigations,"collect, record and present observations, measurements and estimates",Biology,Cambridge Assessment International Education,Cambridge International AS & A Level,AS Level,Paper 3 Advanced Practical Skills,Paper 3,120,40,23
Assessment objectives,AO3 Experimental skills and investigations,analyse and interpret experimental data to reach conclusions,Biology,Cambridge Assessment International Education,Cambridge International AS & A Level,AS Level,Paper 3 Advanced Practical Skills,Paper 3,120,40,23
Assessment objectives,AO3 Experimental skills and investigations,evaluate methods and quality of experimental data and suggest possible improvements to experiments.,Biology,Cambridge Assessment International Education,Cambridge International AS & A Level,AS Level,Paper 3 Advanced Practical Skills,Paper 3,120,40,23
Practical assessment,Decisions relating to measurements and observations,Within an investigation: identify the independent variable and dependent variable,Biology,Cambridge Assessment International Education,Cambridge International AS & A Level,AS Level,Paper 3 Advanced Practical Skills,Paper 3,120,40,23
Practical assessment,Decisions relating to measurements and observations,Within an investigation: decide a suitable range of values to use for the independent variable at which measurements of the dependent variable are recorded,Biology,Cambridge Assessment International Education,Cambridge International AS & A Level,AS Level,Paper 3 Advanced Practical Skills,Paper 3,120,40,23
Practical assessment,Decisions relating to measurements and observations,Within an investigation: decide the number of different values of the independent variable (a minimum of five) and the intervals between them,Biology,Cambridge Assessment International Education,Cambridge International AS & A Level,AS Level,Paper 3 Advanced Practical Skills,Paper 3,120,40,23
Practical assessment,Decisions relating to measurements and observations,Within an investigation: decide how to change the value of the independent variable,Biology,Cambridge Assessment International Education,Cambridge International AS & A Level,AS Level,Paper 3 Advanced Practical Skills,Paper 3,120,40,23
Practical assessment,Decisions relating to measurements and observations,Within an investigation: decide how the dependent variable should be measured,Biology,Cambridge Assessment International Education,Cambridge International AS & A Level,AS Level,Paper 3 Advanced Practical Skills,Paper 3,120,40,23
Practical assessment,Decisions relating to measurements and observations,Within an investigation: decide the number of replicates at each value,Biology,Cambridge Assessment International Education,Cambridge International AS & A Level,AS Level,Paper 3 Advanced Practical Skills,Paper 3,120,40,23
Practical assessment,Decisions relating to measurements and observations,Within an investigation: decide on appropriate controls for the experiment or investigation,Biology,Cambridge Assessment International Education,Cambridge International AS & A Level,AS Level,Paper 3 Advanced Practical Skills,Paper 3,120,40,23
Practical assessment,Decisions relating to measurements and observations,"Within an investigation: decide which variables need to be standardised and how to standardise them. (Variables expected to have a minimal effect, such as variation between test-tubes of the same type, do not need to be standardised.)",Biology,Cambridge Assessment International Education,Cambridge International AS & A Level,AS Level,Paper 3 Advanced Practical Skills,Paper 3,120,40,23
Practical assessment,Decisions relating to measurements and observations,When using the light microscope and photomicrographs: set up a light microscope to view and observe specimens,Biology,Cambridge Assessment International Education,Cambridge International AS & A Level,AS Level,Paper 3 Advanced Practical Skills,Paper 3,120,40,23
Practical assessment,Decisions relating to measurements and observations,When using the light microscope and photomicrographs: follow instructions to find and draw particular tissues in plant and animal specimens and label the drawings appropriately,Biology,Cambridge Assessment International Education,Cambridge International AS & A Level,AS Level,Paper 3 Advanced Practical Skills,Paper 3,120,40,23
Practical assessment,Decisions relating to measurements and observations,When using the light microscope and photomicrographs: follow instructions to find and draw particular cells and structures within the cells,Biology,Cambridge Assessment International Education,Cambridge International AS & A Level,AS Level,Paper 3 Advanced Practical Skills,Paper 3,120,40,23
Practical assessment,Decisions relating to measurements and observations,When using the light microscope and photomicrographs: make a temporary slide of stained cells or tissues,Biology,Cambridge Assessment International Education,Cambridge International AS & A Level,AS Level,Paper 3 Advanced Practical Skills,Paper 3,120,40,23
Practical assessment,Decisions relating to measurements and observations,"When using the light microscope and photomicrographs: calculate actual sizes of tissues or cells from measurements of photomicrographs, using magnifications, scale bars or representations of eyepiece graticules and stage micrometers",Biology,Cambridge Assessment International Education,Cambridge International AS & A Level,AS Level,Paper 3 Advanced Practical Skills,Paper 3,120,40,23
Practical assessment,Decisions relating to measurements and observations,"When using the light microscope and photomicrographs: estimate the number of cells or cell organelles in a given area using a sampling method, such as grids or fields of view.",Biology,Cambridge Assessment International Education,Cambridge International AS & A Level,AS Level,Paper 3 Advanced Practical Skills,Paper 3,120,40,23
Practical assessment,Collection of data and observations,Within an investigation: follow instructions to collect results,Biology,Cambridge Assessment International Education,Cambridge International AS & A Level,AS Level,Paper 3 Advanced Practical Skills,Paper 3,120,40,23
Practical assessment,Collection of data and observations,"Within an investigation: consider the hazards of the procedure, including the use of any solutions and reagents, and assess the risk as low, medium or high",Biology,Cambridge Assessment International Education,Cambridge International AS & A Level,AS Level,Paper 3 Advanced Practical Skills,Paper 3,120,40,23
Practical assessment,Collection of data and observations,Within an investigation: take readings to obtain accurate data (quantitative results) or observations (qualitative results).,Biology,Cambridge Assessment International Education,Cambridge International AS & A Level,AS Level,Paper 3 Advanced Practical Skills,Paper 3,120,40,23
Practical assessment,Collection of data and observations,"When using the light microscope and photomicrographs: draw plan diagrams to show the distribution of tissues in a specimen, with no cells drawn and the correct proportions of layers of tissues",Biology,Cambridge Assessment International Education,Cambridge International AS & A Level,AS Level,Paper 3 Advanced Practical Skills,Paper 3,120,40,23
Practical assessment,Collection of data and observations,When using the light microscope and photomicrographs: draw the observable features of cells in a specimen showing: – the correct shapes – the thicknesses of cell walls where applicable (drawn with two lines or drawn with three lines where two cells touch) – the relative sizes and proportions – observable cell contents only,Biology,Cambridge Assessment International Education,Cambridge International AS & A Level,AS Level,Paper 3 Advanced Practical Skills,Paper 3,120,40,23
Practical assessment,Collection of data and observations,"When using the light microscope and photomicrographs: measure tissue layers or cells from photomicrographs using a ruler or given scale, including representations of eyepiece graticules",Biology,Cambridge Assessment International Education,Cambridge International AS & A Level,AS Level,Paper 3 Advanced Practical Skills,Paper 3,120,40,23
Practical assessment,Collection of data and observations,When using the light microscope and photomicrographs: make accurate observations from specimens including counting numbers of cells or cell organelles,Biology,Cambridge Assessment International Education,Cambridge International AS & A Level,AS Level,Paper 3 Advanced Practical Skills,Paper 3,120,40,23
Practical assessment,Collection of data and observations,When using the light microscope and photomicrographs: record similarities and differences between two specimens using only their observable features.,Biology,Cambridge Assessment International Education,Cambridge International AS & A Level,AS Level,Paper 3 Advanced Practical Skills,Paper 3,120,40,23
Practical assessment,Recording data and observations,"Within an investigation: record raw results (unprocessed) and calculated results (processed) in an appropriate table with: – descriptive headings, including any required units (no units in body of table) – heading for the independent variable to the left of (or above, if the table is in rows) the dependent variable",Biology,Cambridge Assessment International Education,Cambridge International AS & A Level,AS Level,Paper 3 Advanced Practical Skills,Paper 3,120,40,23
Practical assessment,Recording data and observations,Within an investigation: record quantitative data to the number of decimal places that is appropriate for the measuring instrument used,Biology,Cambridge Assessment International Education,Cambridge International AS & A Level,AS Level,Paper 3 Advanced Practical Skills,Paper 3,120,40,23
Practical assessment,Recording data and observations,Within an investigation: record qualitative observations using clear descriptions,Biology,Cambridge Assessment International Education,Cambridge International AS & A Level,AS Level,Paper 3 Advanced Practical Skills,Paper 3,120,40,23
Practical assessment,Recording data and observations,Within an investigation: record calculated values (processed results) in an appropriate table.,Biology,Cambridge Assessment International Education,Cambridge International AS & A Level,AS Level,Paper 3 Advanced Practical Skills,Paper 3,120,40,23
Practical assessment,Recording data and observations,"When using the light microscope and photomicrographs: record the fine details of the specimen, including drawing the detailed shapes of layers or outlines of specimens in plan diagrams and drawing the shape and position of observable cell organelles in cells.",Biology,Cambridge Assessment International Education,Cambridge International AS & A Level,AS Level,Paper 3 Advanced Practical Skills,Paper 3,120,40,23
Practical assessment,Display of calculation and reasoning,"Within an investigation and when using the light microscope and photomicrographs: display calculations clearly, showing all the steps and reasoning",Biology,Cambridge Assessment International Education,Cambridge International AS & A Level,AS Level,Paper 3 Advanced Practical Skills,Paper 3,120,40,23
Practical assessment,Display of calculation and reasoning,"Within an investigation and when using the light microscope and photomicrographs: use the correct number of significant figures for calculated quantities. This should be the same as, or one more than, the smallest number of significant figures in the data used in the calculation.",Biology,Cambridge Assessment International Education,Cambridge International AS & A Level,AS Level,Paper 3 Advanced Practical Skills,Paper 3,120,40,23
Practical assessment,Layout of data and observations,"Within an investigation: display data as a graph (continuous data), bar chart (discontinuous or categoric) or histogram (frequency data)",Biology,Cambridge Assessment International Education,Cambridge International AS & A Level,AS Level,Paper 3 Advanced Practical Skills,Paper 3,120,40,23
Practical assessment,Layout of data and observations,"Within an investigation: draw a graph, bar chart or histogram clearly and accurately with: – the independent variable on the x-axis and the dependent variable on the y-axis – axes labelled to match the relevant table headings, including units where appropriate – a scale where both axes should use most or all of the grid available and allow the graph to be read easily to within half a square – all graph points plotted accurately using a sharp pencil, as a small cross or a small dot in a circle, with the intersection of the cross or centre of the dot exactly on the required point – the plotted points of a graph connected with a clear, sharp and unbroken line, either as a line of best fit, a smooth curve or with ruled straight lines joining the points – no extrapolation of graph lines unless this can be assumed from the data – all bars on a bar chart or histogram plotted accurately, with clear, unbroken lines that are drawn with a sharp pencil and ruler.",Biology,Cambridge Assessment International Education,Cambridge International AS & A Level,AS Level,Paper 3 Advanced Practical Skills,Paper 3,120,40,23
Practical assessment,Layout of data and observations,"When using the light microscope and photomicrographs: make drawings, using a sharp pencil to give finely drawn lines that are clear and unbroken",Biology,Cambridge Assessment International Education,Cambridge International AS & A Level,AS Level,Paper 3 Advanced Practical Skills,Paper 3,120,40,23
Practical assessment,Layout of data and observations,"When using the light microscope and photomicrographs: make drawings that use most of the available space and show all the features observed in the specimen, with no shading",Biology,Cambridge Assessment International Education,Cambridge International AS & A Level,AS Level,Paper 3 Advanced Practical Skills,Paper 3,120,40,23
Practical assessment,Layout of data and observations,"When using the light microscope and photomicrographs: organise comparative observations, showing differences and similarities between specimens.",Biology,Cambridge Assessment International Education,Cambridge International AS & A Level,AS Level,Paper 3 Advanced Practical Skills,Paper 3,120,40,23
Practical assessment,Interpreting data and observations,Within an investigation: calculate an answer with the correct number of significant figures using quantitative results or data provided,Biology,Cambridge Assessment International Education,Cambridge International AS & A Level,AS Level,Paper 3 Advanced Practical Skills,Paper 3,120,40,23
Practical assessment,Interpreting data and observations,Within an investigation: use a graph to find unknown values,Biology,Cambridge Assessment International Education,Cambridge International AS & A Level,AS Level,Paper 3 Advanced Practical Skills,Paper 3,120,40,23
Practical assessment,Interpreting data and observations,Within an investigation: estimate the concentrations of unknown solutions from qualitative results,Biology,Cambridge Assessment International Education,Cambridge International AS & A Level,AS Level,Paper 3 Advanced Practical Skills,Paper 3,120,40,23
Practical assessment,Interpreting data and observations,Within an investigation: identify the contents of unknown solutions using biological molecule tests,Biology,Cambridge Assessment International Education,Cambridge International AS & A Level,AS Level,Paper 3 Advanced Practical Skills,Paper 3,120,40,23
Practical assessment,Interpreting data and observations,Within an investigation: identify anomalous results and suggest how to deal with anomalies,Biology,Cambridge Assessment International Education,Cambridge International AS & A Level,AS Level,Paper 3 Advanced Practical Skills,Paper 3,120,40,23
Practical assessment,Interpreting data and observations,Within an investigation: describe patterns and trends using the data provided in tables and graphs,Biology,Cambridge Assessment International Education,Cambridge International AS & A Level,AS Level,Paper 3 Advanced Practical Skills,Paper 3,120,40,23
Practical assessment,Interpreting data and observations,Within an investigation: evaluate the confidence with which conclusions might be made.,Biology,Cambridge Assessment International Education,Cambridge International AS & A Level,AS Level,Paper 3 Advanced Practical Skills,Paper 3,120,40,23
Practical assessment,Interpreting data and observations,When using the light microscope and photomicrographs: calculate an answer with the correct number of significant figures using quantitative results or data provided,Biology,Cambridge Assessment International Education,Cambridge International AS & A Level,AS Level,Paper 3 Advanced Practical Skills,Paper 3,120,40,23
Practical assessment,Interpreting data and observations,When using the light microscope and photomicrographs: compare observable features of specimens of biological material including similarities and differences between specimens on a microscope slide and specimens in photomicrographs.,Biology,Cambridge Assessment International Education,Cambridge International AS & A Level,AS Level,Paper 3 Advanced Practical Skills,Paper 3,120,40,23
Practical assessment,Drawing conclusions,"From results, observations or information provided: summarise the main conclusions",Biology,Cambridge Assessment International Education,Cambridge International AS & A Level,AS Level,Paper 3 Advanced Practical Skills,Paper 3,120,40,23
Practical assessment,Drawing conclusions,"From results, observations or information provided: state and explain whether a hypothesis is supported",Biology,Cambridge Assessment International Education,Cambridge International AS & A Level,AS Level,Paper 3 Advanced Practical Skills,Paper 3,120,40,23
Practical assessment,Drawing conclusions,"From results, observations or information provided: make predictions from the patterns and trends in data",Biology,Cambridge Assessment International Education,Cambridge International AS & A Level,AS Level,Paper 3 Advanced Practical Skills,Paper 3,120,40,23
Practical assessment,Drawing conclusions,"From results, observations or information provided: suggest explanations for observations, results, patterns, trends and conclusions.",Biology,Cambridge Assessment International Education,Cambridge International AS & A Level,AS Level,Paper 3 Advanced Practical Skills,Paper 3,120,40,23
Practical assessment,Identifying sources of error and suggesting improvements,"Within an investigation and when using the light microscope and photomicrographs: identify systematic or random errors in an investigation, understanding that systematic errors may not affect the trend in results whereas a random error may affect the trend",Biology,Cambridge Assessment International Education,Cambridge International AS & A Level,AS Level,Paper 3 Advanced Practical Skills,Paper 3,120,40,23
Practical assessment,Identifying sources of error and suggesting improvements,Within an investigation and when using the light microscope and photomicrographs: identify the main sources of error in a particular investigation,Biology,Cambridge Assessment International Education,Cambridge International AS & A Level,AS Level,Paper 3 Advanced Practical Skills,Paper 3,120,40,23
Practical assessment,Identifying sources of error and suggesting improvements,"Within an investigation and when using the light microscope and photomicrographs: suggest improvements to a procedure that will increase the accuracy of the observations or measurements, including: – using a more effective method to standardise relevant variables – using a more accurate method of measuring the dependent variable – using smaller intervals for the values of the independent variable – collecting replicate measurements so that a mean can be calculated",Biology,Cambridge Assessment International Education,Cambridge International AS & A Level,AS Level,Paper 3 Advanced Practical Skills,Paper 3,120,40,23
Practical assessment,Identifying sources of error and suggesting improvements,"Within an investigation and when using the light microscope and photomicrographs: suggest how to extend the investigation to answer a new question, for example by investigating a different independent variable or applying the method to a new context",Biology,Cambridge Assessment International Education,Cambridge International AS & A Level,AS Level,Paper 3 Advanced Practical Skills,Paper 3,120,40,23
Practical assessment,Identifying sources of error and suggesting improvements,"Within an investigation and when using the light microscope and photomicrographs: describe clearly, in words or diagrams, improvements to the procedure or modifications to extend the investigation.",Biology,Cambridge Assessment International Education,Cambridge International AS & A Level,AS Level,Paper 3 Advanced Practical Skills,Paper 3,120,40,23
Assessment objectives,AO1 Knowledge and understanding,"scientific phenomena, facts, laws, definitions, concepts and theories",Biology,Cambridge Assessment International Education,Cambridge International AS & A Level,A Level,Paper 1 Multiple Choice,Paper 1,75,40,15.5
Assessment objectives,AO1 Knowledge and understanding,"scientific vocabulary, terminology and conventions (including symbols, quantities and units)",Biology,Cambridge Assessment International Education,Cambridge International AS & A Level,A Level,Paper 1 Multiple Choice,Paper 1,75,40,15.5
Assessment objectives,AO1 Knowledge and understanding,"scientific instruments and apparatus, including techniques of operation and aspects of safety",Biology,Cambridge Assessment International Education,Cambridge International AS & A Level,A Level,Paper 1 Multiple Choice,Paper 1,75,40,15.5
Assessment objectives,AO1 Knowledge and understanding,scientific quantities and their determination,Biology,Cambridge Assessment International Education,Cambridge International AS & A Level,A Level,Paper 1 Multiple Choice,Paper 1,75,40,15.5
Assessment objectives,AO1 Knowledge and understanding,"scientific and technological applications with their social, economic and environmental implications.",Biology,Cambridge Assessment International Education,Cambridge International AS & A Level,A Level,Paper 1 Multiple Choice,Paper 1,75,40,15.5
Assessment objectives,"AO2 Handling, applying and evaluating information","locate, select, organise and present information from a variety of sources",Biology,Cambridge Assessment International Education,Cambridge International AS & A Level,A Level,Paper 1 Multiple Choice,Paper 1,75,40,15.5
Assessment objectives,"AO2 Handling, applying and evaluating information",translate information from one form to another,Biology,Cambridge Assessment International Education,Cambridge International AS & A Level,A Level,Paper 1 Multiple Choice,Paper 1,75,40,15.5
Assessment objectives,"AO2 Handling, applying and evaluating information",manipulate numerical and other data,Biology,Cambridge Assessment International Education,Cambridge International AS & A Level,A Level,Paper 1 Multiple Choice,Paper 1,75,40,15.5
Assessment objectives,"AO2 Handling, applying and evaluating information","use information to identify patterns, report trends and draw conclusions",Biology,Cambridge Assessment International Education,Cambridge International AS & A Level,A Level,Paper 1 Multiple Choice,Paper 1,75,40,15.5
Assessment objectives,"AO2 Handling, applying and evaluating information","give reasoned explanations for phenomena, patterns and relationships",Biology,Cambridge Assessment International Education,Cambridge International AS & A Level,A Level,Paper 1 Multiple Choice,Paper 1,75,40,15.5
Assessment objectives,"AO2 Handling, applying and evaluating information",make predictions and construct arguments to support hypotheses,Biology,Cambridge Assessment International Education,Cambridge International AS & A Level,A Level,Paper 1 Multiple Choice,Paper 1,75,40,15.5
Assessment objectives,"AO2 Handling, applying and evaluating information","apply knowledge, including principles, to new situations",Biology,Cambridge Assessment International Education,Cambridge International AS & A Level,A Level,Paper 1 Multiple Choice,Paper 1,75,40,15.5
